property_id,date,price,is_weekend,is_holiday,is_event,weather,booked
PROP_029,2023-08-02,66.8,0,0,0,Rainy,0
PROP_029,2023-08-03,91.92,0,0,0,Sunny,0
PROP_029,2023-08-04,91.34,0,0,0,Sunny,0
PROP_029,2023-08-05,98.92,1,0,0,Sunny,0
PROP_029,2023-08-06,75.13,1,0,0,Sunny,0
PROP_029,2023-08-07,87.4,0,0,0,Sunny,0
PROP_029,2023-08-08,60.69,0,0,0,Rainy,0
PROP_029,2023-08-09,69.51,0,0,0,Rainy,0
PROP_029,2023-08-10,71.41,0,0,0,Rainy,0
PROP_029,2023-08-11,56.72,0,0,0,Sunny,1
PROP_029,2023-08-12,64.97,1,0,0,Cloudy,1
PROP_029,2023-08-13,81.9,1,0,0,Sunny,1
PROP_029,2023-08-14,90.62,0,0,0,Sunny,0
PROP_029,2023-08-15,87.1,0,0,0,Sunny,0
PROP_029,2023-08-16,80.12,0,0,0,Sunny,0
PROP_029,2023-08-17,96.55,0,0,0,Cloudy,0
PROP_029,2023-08-18,66.12,0,0,0,Sunny,1
PROP_029,2023-08-19,65.59,1,0,0,Sunny,1
PROP_029,2023-08-20,82.49,1,0,0,Sunny,1
PROP_029,2023-08-21,60.11,0,0,0,Sunny,0
PROP_029,2023-08-22,75.43,0,0,0,Sunny,0
PROP_029,2023-08-23,56.64,0,0,0,Sunny,1
PROP_029,2023-08-24,107.24,0,0,1,Cloudy,0
PROP_029,2023-08-25,93.85,0,0,0,Cloudy,0
PROP_029,2023-08-26,72.48,1,0,0,Sunny,0
PROP_029,2023-08-27,61.9,1,0,0,Sunny,1
PROP_029,2023-08-28,70.96,0,0,0,Cloudy,0
PROP_029,2023-08-29,127.12,0,0,1,Cloudy,0
PROP_029,2023-08-30,84.11,0,0,1,Cloudy,0
PROP_029,2023-08-31,68.13,0,0,0,Sunny,1
PROP_029,2023-09-01,74.42,0,0,0,Sunny,0
PROP_029,2023-09-02,68.65,1,0,0,Rainy,0
PROP_029,2023-09-03,72.09,1,0,0,Cloudy,1
PROP_029,2023-09-04,76.05,0,0,0,Cloudy,0
PROP_029,2023-09-05,95.09,0,0,0,Sunny,0
PROP_029,2023-09-06,86.12,0,0,0,Sunny,0
PROP_029,2023-09-07,78.22,0,0,0,Rainy,0
PROP_029,2023-09-08,56.64,0,0,0,Rainy,0
PROP_029,2023-09-09,90.49,1,0,0,Rainy,0
PROP_029,2023-09-10,93.03,1,0,0,Cloudy,0
PROP_029,2023-09-11,78.35,0,0,0,Cloudy,0
PROP_029,2023-09-12,89.62,0,0,0,Cloudy,0
PROP_029,2023-09-13,96.88,0,0,0,Rainy,0
PROP_029,2023-09-14,71.09,0,0,0,Rainy,0
PROP_029,2023-09-15,89.82,0,0,0,Cloudy,0
PROP_029,2023-09-16,71.6,1,0,0,Cloudy,1
PROP_029,2023-09-17,76.93,1,0,0,Sunny,0
PROP_029,2023-09-18,77.28,0,0,0,Rainy,0
PROP_029,2023-09-19,100.4,0,0,0,Cloudy,0
PROP_029,2023-09-20,94.54,0,0,0,Cloudy,0
PROP_029,2023-09-21,88.05,0,0,1,Sunny,0
PROP_029,2023-09-22,99.06,0,0,0,Sunny,0
PROP_029,2023-09-23,96.97,1,0,0,Rainy,0
PROP_029,2023-09-24,95.58,1,0,0,Rainy,0
PROP_029,2023-09-25,96.18,0,0,1,Sunny,0
PROP_029,2023-09-26,79.69,0,0,0,Cloudy,0
PROP_029,2023-09-27,79.39,0,0,0,Sunny,0
PROP_029,2023-09-28,87.0,0,0,0,Rainy,0
PROP_029,2023-09-29,57.47,0,0,0,Cloudy,0
PROP_029,2023-09-30,81.56,1,0,0,Cloudy,0
PROP_029,2023-10-01,99.17,1,0,0,Cloudy,0
PROP_029,2023-10-02,101.09,0,0,1,Sunny,0
PROP_029,2023-10-03,95.32,0,0,0,Sunny,0
PROP_029,2023-10-04,88.1,0,0,0,Rainy,0
PROP_029,2023-10-05,62.35,0,0,0,Cloudy,0
PROP_029,2023-10-06,63.16,0,0,0,Rainy,0
PROP_029,2023-10-07,89.06,1,1,0,Rainy,1
PROP_029,2023-10-08,98.38,1,0,0,Rainy,0
PROP_029,2023-10-09,99.94,0,0,0,Sunny,0
PROP_029,2023-10-10,63.53,0,0,1,Cloudy,1
PROP_029,2023-10-11,89.19,0,0,0,Cloudy,0
PROP_029,2023-10-12,84.01,0,0,0,Rainy,0
PROP_029,2023-10-13,70.86,0,0,0,Cloudy,0
PROP_029,2023-10-14,83.71,1,0,0,Sunny,1
PROP_029,2023-10-15,108.34,1,0,0,Cloudy,0
PROP_029,2023-10-16,86.2,0,0,0,Cloudy,0
PROP_029,2023-10-17,65.12,0,0,0,Cloudy,0
PROP_029,2023-10-18,78.53,0,0,0,Cloudy,0
PROP_029,2023-10-19,75.47,0,0,0,Cloudy,0
PROP_029,2023-10-20,72.67,0,0,0,Cloudy,0
PROP_029,2023-10-21,96.18,1,0,1,Cloudy,0
PROP_029,2023-10-22,94.18,1,0,0,Sunny,0
PROP_029,2023-10-23,89.96,0,0,0,Sunny,0
PROP_029,2023-10-24,78.26,0,0,0,Sunny,0
PROP_029,2023-10-25,86.19,0,0,0,Cloudy,0
PROP_029,2023-10-26,54.78,0,0,0,Sunny,1
PROP_029,2023-10-27,99.33,0,0,0,Rainy,0
PROP_029,2023-10-28,83.05,1,0,0,Sunny,0
PROP_029,2023-10-29,73.79,1,0,0,Cloudy,0
PROP_029,2023-10-30,72.92,0,0,0,Sunny,0
PROP_029,2023-10-31,80.31,0,0,1,Sunny,1
PROP_029,2023-11-01,96.25,0,0,0,Sunny,0
PROP_029,2023-11-02,59.93,0,0,0,Cloudy,0
PROP_029,2023-11-03,97.23,0,0,0,Sunny,0
PROP_029,2023-11-04,86.83,1,0,0,Rainy,0
PROP_029,2023-11-05,136.9,1,0,1,Sunny,0
PROP_029,2023-11-06,70.68,0,0,0,Cloudy,0
PROP_029,2023-11-07,69.64,0,0,0,Cloudy,0
PROP_029,2023-11-08,79.23,0,0,0,Rainy,0
PROP_029,2023-11-09,97.72,0,0,0,Rainy,0
PROP_029,2023-11-10,71.6,0,0,0,Cloudy,0
PROP_029,2023-11-11,111.03,1,0,0,Sunny,0
PROP_029,2023-11-12,75.55,1,0,0,Rainy,0
PROP_029,2023-11-13,81.63,0,0,0,Sunny,0
PROP_029,2023-11-14,100.37,0,1,0,Rainy,0
PROP_029,2023-11-15,97.14,0,1,0,Sunny,0
PROP_029,2023-11-16,69.9,0,0,0,Cloudy,0
PROP_029,2023-11-17,92.06,0,0,0,Rainy,0
PROP_029,2023-11-18,83.23,1,0,0,Sunny,0
PROP_029,2023-11-19,89.13,1,0,0,Rainy,0
PROP_029,2023-11-20,115.32,0,0,1,Rainy,0
PROP_029,2023-11-21,85.78,0,1,0,Sunny,1
PROP_029,2023-11-22,79.0,0,0,0,Sunny,0
PROP_029,2023-11-23,84.09,0,0,0,Sunny,0
PROP_029,2023-11-24,96.87,0,0,0,Sunny,0
PROP_029,2023-11-25,68.45,1,0,0,Sunny,1
PROP_029,2023-11-26,98.07,1,0,0,Rainy,0
PROP_029,2023-11-27,78.16,0,1,0,Rainy,0
PROP_029,2023-11-28,92.64,0,0,0,Sunny,0
PROP_029,2023-11-29,83.82,0,1,0,Sunny,0
PROP_029,2023-11-30,72.97,0,0,0,Cloudy,0
PROP_029,2023-12-01,87.5,0,0,0,Cloudy,0
PROP_029,2023-12-02,88.92,1,0,0,Snowy,0
PROP_029,2023-12-03,71.33,1,0,0,Cloudy,0
PROP_029,2023-12-04,78.81,0,0,0,Cloudy,0
PROP_029,2023-12-05,87.31,0,0,0,Snowy,0
PROP_029,2023-12-06,94.72,0,1,0,Snowy,0
PROP_029,2023-12-07,111.73,0,0,1,Snowy,0
PROP_029,2023-12-08,57.24,0,0,0,Cloudy,1
PROP_029,2023-12-09,66.79,1,0,0,Sunny,0
PROP_029,2023-12-10,102.92,1,0,0,Cloudy,0
PROP_029,2023-12-11,78.28,0,0,0,Sunny,0
PROP_029,2023-12-12,83.6,0,1,0,Sunny,0
PROP_029,2023-12-13,74.38,0,0,0,Snowy,0
PROP_029,2023-12-14,77.46,0,0,0,Cloudy,0
PROP_029,2023-12-15,94.87,0,0,0,Sunny,0
PROP_029,2023-12-16,81.46,1,0,0,Cloudy,0
PROP_029,2023-12-17,93.95,1,1,0,Cloudy,1
PROP_029,2023-12-18,104.32,0,1,0,Snowy,0
PROP_029,2023-12-19,62.8,0,0,0,Snowy,0
PROP_029,2023-12-20,75.54,0,0,0,Sunny,0
PROP_029,2023-12-21,108.8,0,1,0,Sunny,0
PROP_029,2023-12-22,94.92,0,0,0,Sunny,0
PROP_029,2023-12-23,82.89,1,1,0,Snowy,1
PROP_029,2023-12-24,65.1,1,0,0,Sunny,1
PROP_029,2023-12-25,88.12,0,0,1,Rainy,0
PROP_029,2023-12-26,79.7,0,0,0,Cloudy,0
PROP_029,2023-12-27,100.44,0,0,0,Snowy,0
PROP_029,2023-12-28,91.03,0,0,0,Rainy,0
PROP_029,2023-12-29,85.95,0,0,0,Cloudy,0
PROP_029,2023-12-30,98.61,1,0,0,Sunny,0
PROP_029,2023-12-31,99.79,1,0,0,Rainy,0
PROP_030,2023-01-01,496.2,1,0,0,Snowy,1
PROP_030,2023-01-02,287.0,0,0,0,Snowy,1
PROP_030,2023-01-03,356.86,0,0,0,Sunny,0
PROP_030,2023-01-04,378.2,0,0,0,Cloudy,0
PROP_030,2023-01-05,342.7,0,0,0,Snowy,0
PROP_030,2023-01-06,357.78,0,0,0,Rainy,1
PROP_030,2023-01-07,411.92,1,0,0,Snowy,0
PROP_030,2023-01-08,494.02,1,0,1,Snowy,0
PROP_030,2023-01-09,412.32,0,0,0,Snowy,0
PROP_030,2023-01-10,528.13,0,0,0,Snowy,0
PROP_030,2023-01-11,509.99,0,0,0,Cloudy,0
PROP_030,2023-01-12,516.46,0,0,0,Snowy,0
PROP_030,2023-01-13,369.03,0,0,0,Cloudy,1
PROP_030,2023-01-14,442.97,1,0,0,Snowy,0
PROP_030,2023-01-15,603.33,1,1,0,Cloudy,1
PROP_030,2023-01-16,512.26,0,0,0,Sunny,1
PROP_030,2023-01-17,442.5,0,0,0,Sunny,1
PROP_030,2023-01-18,434.95,0,0,0,Snowy,0
PROP_030,2023-01-19,285.1,0,0,0,Cloudy,1
PROP_030,2023-01-20,555.26,0,0,1,Cloudy,0
PROP_030,2023-01-21,423.14,1,0,0,Snowy,0
PROP_030,2023-01-22,409.86,1,0,0,Rainy,1
PROP_030,2023-01-23,461.0,0,0,0,Sunny,1
PROP_030,2023-01-24,520.72,0,1,0,Snowy,0
PROP_030,2023-01-25,417.58,0,0,0,Cloudy,0
PROP_030,2023-01-26,546.33,0,0,1,Snowy,0
PROP_030,2023-01-27,440.22,0,1,0,Cloudy,1
PROP_030,2023-01-28,477.19,1,0,0,Sunny,1
PROP_030,2023-01-29,556.08,1,0,0,Sunny,0
PROP_030,2023-01-30,484.2,0,0,0,Cloudy,0
PROP_030,2023-01-31,456.78,0,0,0,Sunny,1
PROP_030,2023-02-01,297.03,0,0,0,Cloudy,1
PROP_030,2023-02-02,382.61,0,0,0,Cloudy,1
PROP_030,2023-02-03,441.53,0,0,0,Snowy,0
PROP_030,2023-02-04,367.76,1,0,0,Cloudy,1
PROP_030,2023-02-05,364.14,1,0,0,Sunny,1
PROP_030,2023-02-06,484.65,0,0,0,Sunny,0
PROP_030,2023-02-07,530.24,0,0,0,Sunny,0
PROP_030,2023-02-08,423.99,0,0,0,Cloudy,1
PROP_030,2023-02-09,342.35,0,1,0,Cloudy,1
PROP_030,2023-02-10,481.29,0,0,0,Snowy,0
PROP_030,2023-02-11,411.97,1,0,0,Sunny,1
PROP_030,2023-02-12,432.04,1,0,0,Cloudy,1
PROP_030,2023-02-13,296.77,0,0,0,Snowy,1
PROP_030,2023-02-14,511.83,0,0,0,Sunny,1
PROP_030,2023-02-15,418.81,0,0,0,Sunny,1
PROP_030,2023-02-16,446.25,0,0,0,Snowy,0
PROP_030,2023-02-17,378.57,0,0,0,Cloudy,0
PROP_030,2023-02-18,366.59,1,0,0,Sunny,1
PROP_030,2023-02-19,429.37,1,0,0,Rainy,1
PROP_030,2023-02-20,484.48,0,0,0,Cloudy,0
PROP_030,2023-02-21,360.6,0,0,0,Sunny,0
PROP_030,2023-02-22,454.28,0,0,0,Cloudy,0
PROP_030,2023-02-23,456.15,0,0,0,Snowy,0
PROP_030,2023-02-24,365.86,0,0,0,Sunny,1
PROP_030,2023-02-25,361.39,1,0,0,Sunny,1
PROP_030,2023-02-26,360.06,1,0,0,Snowy,1
PROP_030,2023-02-27,309.49,0,0,0,Snowy,1
PROP_030,2023-02-28,397.97,0,0,0,Cloudy,0
PROP_030,2023-03-01,528.24,0,0,0,Rainy,0
PROP_030,2023-03-02,506.26,0,0,0,Sunny,0
PROP_030,2023-03-03,360.57,0,0,0,Cloudy,1
PROP_030,2023-03-04,559.65,1,0,0,Rainy,0
PROP_030,2023-03-05,502.49,1,0,0,Cloudy,1
PROP_030,2023-03-06,330.97,0,0,0,Cloudy,1
PROP_030,2023-03-07,327.12,0,0,0,Rainy,1
PROP_030,2023-03-08,460.24,0,0,0,Cloudy,0
PROP_030,2023-03-09,423.57,0,0,0,Sunny,0
PROP_030,2023-03-10,464.17,0,0,0,Cloudy,0
PROP_030,2023-03-11,371.88,1,0,0,Sunny,1
PROP_030,2023-03-12,436.61,1,0,0,Sunny,1
PROP_030,2023-03-13,403.87,0,0,0,Sunny,1
PROP_030,2023-03-14,465.11,0,0,1,Cloudy,1
PROP_030,2023-03-15,419.11,0,0,0,Cloudy,0
PROP_030,2023-03-16,347.86,0,0,0,Rainy,1
PROP_030,2023-03-17,511.58,0,0,0,Cloudy,0
PROP_030,2023-03-18,316.74,1,0,0,Sunny,1
PROP_030,2023-03-19,373.8,1,0,0,Sunny,1
PROP_030,2023-03-20,283.95,0,0,0,Cloudy,1
PROP_030,2023-03-21,442.94,0,0,0,Sunny,1
PROP_030,2023-03-22,412.2,0,0,0,Rainy,1
PROP_030,2023-03-23,434.63,0,0,0,Cloudy,0
PROP_030,2023-03-24,291.78,0,0,0,Sunny,1
PROP_030,2023-03-25,350.14,1,0,0,Cloudy,1
PROP_030,2023-03-26,402.66,1,0,0,Rainy,1
PROP_030,2023-03-27,497.68,0,0,1,Rainy,1
PROP_030,2023-03-28,445.65,0,0,0,Rainy,0
PROP_030,2023-03-29,329.11,0,0,0,Rainy,1
PROP_030,2023-03-30,426.51,0,0,0,Rainy,1
PROP_030,2023-03-31,451.27,0,0,0,Sunny,0
PROP_030,2023-04-01,493.13,1,0,0,Sunny,1
PROP_030,2023-04-02,374.34,1,0,0,Cloudy,1
PROP_030,2023-04-03,489.97,0,0,0,Sunny,0
PROP_030,2023-04-04,376.72,0,0,0,Sunny,1
PROP_030,2023-04-05,323.21,0,0,0,Sunny,1
PROP_030,2023-04-06,457.75,0,0,0,Sunny,0
PROP_030,2023-04-07,518.73,0,0,0,Cloudy,0
PROP_030,2023-04-08,394.79,1,0,0,Rainy,1
PROP_030,2023-04-09,581.04,1,0,0,Cloudy,0
PROP_030,2023-04-10,511.43,0,0,0,Cloudy,0
PROP_030,2023-04-11,491.39,0,0,0,Cloudy,0
PROP_030,2023-04-12,507.09,0,0,0,Cloudy,0
PROP_030,2023-04-13,321.55,0,0,0,Rainy,1
PROP_030,2023-04-14,355.29,0,0,0,Cloudy,1
PROP_030,2023-04-15,594.79,1,1,0,Sunny,1
PROP_030,2023-04-16,519.85,1,0,0,Cloudy,0
PROP_030,2023-04-17,434.19,0,0,1,Rainy,0
PROP_030,2023-04-18,304.82,0,0,0,Sunny,1
PROP_030,2023-04-19,447.66,0,0,0,Sunny,1
PROP_030,2023-04-20,387.57,0,0,0,Sunny,1
PROP_030,2023-04-21,388.23,0,0,0,Sunny,0
PROP_030,2023-04-22,513.95,1,0,0,Sunny,0
PROP_030,2023-04-23,431.41,1,0,0,Sunny,1
PROP_030,2023-04-24,332.84,0,0,0,Rainy,1
PROP_030,2023-04-25,503.39,0,0,0,Rainy,0
PROP_030,2023-04-26,366.47,0,0,0,Cloudy,1
PROP_030,2023-04-27,614.12,0,1,0,Rainy,0
PROP_030,2023-04-28,317.78,0,0,0,Sunny,1
PROP_030,2023-04-29,538.72,1,0,0,Rainy,0
PROP_030,2023-04-30,402.69,1,0,0,Sunny,1
PROP_030,2023-05-01,287.54,0,0,0,Sunny,1
PROP_030,2023-05-02,391.63,0,0,0,Rainy,1
PROP_030,2023-05-03,309.74,0,0,0,Rainy,1
PROP_030,2023-05-04,471.58,0,0,0,Sunny,0
PROP_030,2023-05-05,303.83,0,0,0,Sunny,1
PROP_030,2023-05-06,509.47,1,0,0,Rainy,0
PROP_030,2023-05-07,405.63,1,0,0,Sunny,1
PROP_030,2023-05-08,525.17,0,0,0,Rainy,0
PROP_030,2023-05-09,452.7,0,0,0,Rainy,0
PROP_030,2023-05-10,489.37,0,0,0,Cloudy,0
PROP_030,2023-05-11,502.97,0,0,0,Rainy,0
PROP_030,2023-05-12,542.0,0,1,0,Rainy,0
PROP_030,2023-05-13,479.48,1,0,0,Cloudy,0
PROP_030,2023-05-14,495.4,1,0,0,Sunny,1
PROP_030,2023-05-15,366.14,0,0,0,Cloudy,0
PROP_030,2023-05-16,446.17,0,0,0,Cloudy,0
PROP_030,2023-05-17,522.6,0,0,0,Cloudy,0
PROP_030,2023-05-18,305.22,0,0,0,Sunny,1
PROP_030,2023-05-19,322.1,0,0,0,Sunny,1
PROP_030,2023-05-20,464.54,1,0,0,Sunny,1
PROP_030,2023-05-21,548.58,1,0,0,Cloudy,0
PROP_030,2023-05-22,435.91,0,0,0,Sunny,0
PROP_030,2023-05-23,466.52,0,0,0,Rainy,0
PROP_030,2023-05-24,412.38,0,0,0,Cloudy,0
PROP_030,2023-05-25,342.48,0,0,0,Sunny,1
PROP_030,2023-05-26,445.86,0,0,0,Cloudy,0
PROP_030,2023-05-27,486.64,1,0,0,Rainy,0
PROP_030,2023-05-28,330.09,1,0,0,Sunny,1
PROP_030,2023-05-29,396.42,0,0,0,Cloudy,1
PROP_030,2023-05-30,379.71,0,0,0,Sunny,1
PROP_030,2023-05-31,410.15,0,1,0,Sunny,1
PROP_030,2023-06-01,448.32,0,0,0,Sunny,1
PROP_030,2023-06-02,295.41,0,0,0,Cloudy,1
PROP_030,2023-06-03,389.58,1,0,0,Sunny,1
PROP_030,2023-06-04,528.34,1,0,0,Sunny,0
PROP_030,2023-06-05,447.31,0,0,0,Sunny,0
PROP_030,2023-06-06,398.1,0,0,0,Sunny,1
PROP_030,2023-06-07,408.32,0,0,0,Sunny,1
PROP_030,2023-06-08,328.76,0,0,0,Sunny,1
PROP_030,2023-06-09,409.66,0,0,0,Sunny,1
PROP_030,2023-06-10,559.86,1,0,0,Sunny,0
PROP_030,2023-06-11,407.7,1,0,0,Cloudy,1
PROP_030,2023-06-12,477.56,0,0,0,Sunny,1
PROP_030,2023-06-13,384.46,0,0,0,Cloudy,1
PROP_030,2023-06-14,383.46,0,0,0,Sunny,1
PROP_030,2023-06-15,513.73,0,0,0,Sunny,0
PROP_030,2023-06-16,451.81,0,0,0,Sunny,0
PROP_030,2023-06-17,515.32,1,0,0,Cloudy,1
PROP_030,2023-06-18,468.22,1,0,0,Sunny,1
PROP_030,2023-06-19,410.07,0,0,0,Rainy,1
PROP_030,2023-06-20,392.74,0,0,0,Rainy,0
PROP_030,2023-06-21,518.63,0,0,0,Sunny,0
PROP_030,2023-06-22,304.52,0,0,0,Cloudy,1
PROP_030,2023-06-23,376.3,0,0,0,Cloudy,1
PROP_030,2023-06-24,566.89,1,0,0,Cloudy,0
PROP_030,2023-06-25,351.13,1,0,0,Sunny,1
PROP_030,2023-06-26,418.4,0,0,0,Sunny,1
PROP_030,2023-06-27,366.17,0,0,0,Sunny,1
PROP_030,2023-06-28,460.41,0,0,0,Sunny,1
PROP_030,2023-06-29,453.01,0,0,0,Sunny,0
PROP_030,2023-06-30,515.93,0,0,0,Sunny,0
PROP_030,2023-07-01,468.26,1,0,0,Sunny,1
PROP_030,2023-07-02,486.0,1,0,0,Sunny,1
PROP_030,2023-07-03,438.22,0,1,0,Sunny,1
PROP_030,2023-07-04,300.4,0,0,0,Sunny,1
PROP_030,2023-07-05,351.45,0,0,0,Cloudy,0
PROP_030,2023-07-06,449.9,0,0,0,Cloudy,0
PROP_030,2023-07-07,317.09,0,0,0,Cloudy,1
PROP_030,2023-07-08,388.72,1,0,0,Sunny,1
PROP_030,2023-07-09,513.08,1,0,0,Sunny,1
PROP_030,2023-07-10,407.06,0,0,0,Cloudy,1
PROP_030,2023-07-11,486.6,0,0,0,Sunny,1
PROP_030,2023-07-12,470.97,0,0,0,Sunny,0
PROP_030,2023-07-13,451.32,0,0,0,Sunny,1
PROP_030,2023-07-14,408.78,0,0,0,Sunny,0
PROP_030,2023-07-15,467.68,1,0,0,Sunny,1
PROP_030,2023-07-16,489.98,1,0,0,Sunny,1
PROP_030,2023-07-17,502.55,0,0,0,Rainy,0
PROP_030,2023-07-18,312.87,0,0,0,Cloudy,1
PROP_030,2023-07-19,323.16,0,0,0,Cloudy,1
PROP_030,2023-07-20,359.96,0,0,0,Sunny,1
PROP_030,2023-07-21,360.6,0,0,0,Sunny,1
PROP_030,2023-07-22,340.64,1,0,0,Sunny,1
PROP_030,2023-07-23,355.9,1,0,0,Cloudy,1
PROP_030,2023-07-24,444.88,0,0,0,Sunny,0
PROP_030,2023-07-25,460.63,0,0,1,Cloudy,1
PROP_030,2023-07-26,515.61,0,0,0,Sunny,1
PROP_030,2023-07-27,506.75,0,0,0,Sunny,1
PROP_030,2023-07-28,522.25,0,0,0,Sunny,0
PROP_030,2023-07-29,485.93,1,0,0,Sunny,1
PROP_030,2023-07-30,333.65,1,0,0,Cloudy,1
PROP_030,2023-07-31,311.78,0,0,0,Cloudy,0
PROP_030,2023-08-01,436.18,0,0,0,Sunny,0
PROP_030,2023-08-02,402.86,0,0,0,Rainy,1
PROP_030,2023-08-03,474.56,0,0,0,Sunny,1
PROP_030,2023-08-04,407.85,0,0,0,Sunny,0
PROP_030,2023-08-05,380.31,1,0,0,Sunny,1
PROP_030,2023-08-06,458.78,1,0,0,Sunny,1
PROP_030,2023-08-07,480.71,0,0,0,Sunny,0
PROP_030,2023-08-08,401.44,0,0,0,Rainy,1
PROP_030,2023-08-09,448.7,0,0,0,Rainy,0
PROP_030,2023-08-10,503.77,0,0,0,Rainy,0
PROP_030,2023-08-11,295.5,0,0,0,Sunny,1
PROP_030,2023-08-12,498.73,1,0,0,Cloudy,0
PROP_030,2023-08-13,385.48,1,0,0,Sunny,1
PROP_030,2023-08-14,393.09,0,0,0,Sunny,1
PROP_030,2023-08-15,489.0,0,0,0,Sunny,0
PROP_030,2023-08-16,494.87,0,0,0,Sunny,0
PROP_030,2023-08-17,469.27,0,0,0,Cloudy,0
PROP_030,2023-08-18,515.51,0,0,0,Sunny,1
PROP_030,2023-08-19,521.02,1,0,0,Sunny,1
PROP_030,2023-08-20,348.7,1,0,0,Sunny,1
PROP_030,2023-08-21,342.78,0,0,0,Sunny,0
PROP_030,2023-08-22,488.15,0,0,0,Sunny,0
PROP_030,2023-08-23,450.02,0,0,0,Sunny,0
PROP_030,2023-08-24,489.43,0,0,1,Cloudy,1
PROP_030,2023-08-25,358.34,0,0,0,Cloudy,0
PROP_030,2023-08-26,450.03,1,0,0,Sunny,0
PROP_030,2023-08-27,390.65,1,0,0,Sunny,1
PROP_030,2023-08-28,450.18,0,0,0,Cloudy,1
PROP_030,2023-08-29,384.15,0,0,1,Cloudy,1
PROP_030,2023-08-30,412.32,0,0,1,Cloudy,1
PROP_030,2023-08-31,469.44,0,0,0,Sunny,0
PROP_030,2023-09-01,382.0,0,0,0,Sunny,1
PROP_030,2023-09-02,426.16,1,0,0,Rainy,0
PROP_030,2023-09-03,585.25,1,0,0,Cloudy,1
PROP_030,2023-09-04,460.73,0,0,0,Cloudy,0
PROP_030,2023-09-05,369.76,0,0,0,Sunny,1
PROP_030,2023-09-06,493.05,0,0,0,Sunny,1
PROP_030,2023-09-07,346.32,0,0,0,Rainy,0
PROP_030,2023-09-08,404.03,0,0,0,Rainy,0
PROP_030,2023-09-09,369.56,1,0,0,Rainy,0
PROP_030,2023-09-10,401.75,1,0,0,Cloudy,1
PROP_030,2023-09-11,445.04,0,0,0,Cloudy,1
PROP_030,2023-09-12,286.71,0,0,0,Cloudy,1
PROP_030,2023-09-13,383.17,0,0,0,Rainy,0
PROP_030,2023-09-14,336.69,0,0,0,Rainy,1
PROP_030,2023-09-15,364.33,0,0,0,Cloudy,1
PROP_030,2023-09-16,455.64,1,0,0,Cloudy,0
PROP_030,2023-09-17,488.61,1,0,0,Sunny,1
PROP_030,2023-09-18,343.96,0,0,0,Rainy,0
PROP_030,2023-09-19,303.26,0,0,0,Cloudy,1
PROP_030,2023-09-20,284.77,0,0,0,Cloudy,1
PROP_030,2023-09-21,511.77,0,0,1,Sunny,1
PROP_030,2023-09-22,526.71,0,0,0,Sunny,0
PROP_030,2023-09-23,473.61,1,0,0,Rainy,0
PROP_030,2023-09-24,491.41,1,0,0,Rainy,0
PROP_030,2023-09-25,384.65,0,0,1,Sunny,1
PROP_030,2023-09-26,528.95,0,0,0,Cloudy,0
PROP_030,2023-09-27,341.81,0,0,0,Sunny,1
PROP_030,2023-09-28,341.23,0,0,0,Rainy,0
PROP_030,2023-09-29,514.58,0,0,0,Cloudy,0
PROP_030,2023-09-30,393.9,1,0,0,Cloudy,1
PROP_030,2023-10-01,330.12,1,0,0,Cloudy,1
PROP_030,2023-10-02,466.41,0,0,1,Sunny,1
PROP_030,2023-10-03,364.92,0,0,0,Sunny,1
PROP_030,2023-10-04,320.93,0,0,0,Rainy,0
PROP_030,2023-10-05,422.06,0,0,0,Cloudy,0
PROP_030,2023-10-06,474.57,0,0,0,Rainy,0
PROP_030,2023-10-07,488.78,1,1,0,Rainy,1
PROP_030,2023-10-08,549.85,1,0,0,Rainy,0
PROP_030,2023-10-09,295.3,0,0,0,Sunny,1
PROP_030,2023-10-10,508.82,0,0,1,Cloudy,1
PROP_030,2023-10-11,285.94,0,0,0,Cloudy,1
PROP_030,2023-10-12,530.85,0,0,0,Rainy,0
PROP_030,2023-10-13,355.52,0,0,0,Cloudy,1
PROP_030,2023-10-14,443.7,1,0,0,Sunny,0
PROP_030,2023-10-15,537.62,1,0,0,Cloudy,0
PROP_030,2023-10-16,455.99,0,0,0,Cloudy,0
PROP_030,2023-10-17,362.84,0,0,0,Cloudy,1
PROP_030,2023-10-18,475.92,0,0,0,Cloudy,0
PROP_030,2023-10-19,448.07,0,0,0,Cloudy,0
PROP_030,2023-10-20,510.2,0,0,0,Cloudy,0
PROP_030,2023-10-21,670.55,1,0,1,Cloudy,0
PROP_030,2023-10-22,502.44,1,0,0,Sunny,1
PROP_030,2023-10-23,485.73,0,0,0,Sunny,0
PROP_030,2023-10-24,338.08,0,0,0,Sunny,1
PROP_030,2023-10-25,295.85,0,0,0,Cloudy,1
PROP_030,2023-10-26,376.27,0,0,0,Sunny,1
PROP_030,2023-10-27,403.44,0,0,0,Rainy,0
PROP_030,2023-10-28,498.42,1,0,0,Sunny,1
PROP_030,2023-10-29,356.19,1,0,0,Cloudy,1
PROP_030,2023-10-30,504.85,0,0,0,Sunny,0
PROP_030,2023-10-31,454.53,0,0,1,Sunny,1
PROP_030,2023-11-01,285.71,0,0,0,Sunny,1
PROP_030,2023-11-02,291.11,0,0,0,Cloudy,1
PROP_030,2023-11-03,366.48,0,0,0,Sunny,1
PROP_030,2023-11-04,544.1,1,0,0,Rainy,0
